1624#2.47211272031285#48.8062801804394#Saint-Maur Créteil#SAINT-MAUR-DES-FOSSES#rer
1626#2.07107449147842#48.7030674560445#Saint-Rémy-lès-Chevreuse#SAINT-REMY-LES-CHEVREUSE#rer
1629#2.50784465806546#48.7711274129549#Sucy Bonneuil#SUCY-EN-BRIE#rer
1637#2.65576579751211#48.8395400090998#Torcy#TORCY#rer
1642#2.48744322581996#48.8533286104541#Val de Fontenay#FONTENAY-SOUS-BOIS#rer
1647#2.56669334472848#48.9445537914919#Vert-Galant#VILLEPINTE#rer
1652#2.60230661461914#48.9533769290525#Villeparisis#VILLEPARISIS#rer
1653#2.51220888008433#48.9627184386276#Villepinte#VILLEPINTE#rer
1655#2.43106661912721#48.8472269351#Vincennes#VINCENNES#rer
1668#2.28117460658218#48.7803728780303#Robinson#SCEAUX#rer
1669#2.56323130621894#49.0109621281008#Aeroport Charles de Gaulle 1#ROISSY-EN-FRANCE#rer
1675#2.1709148202125#48.8872296169075#Rueil-Malmaison#RUEIL-MALMAISON#rer
1700#2.15720072542412#48.9378534765331#Sartrouville#SARTROUVILLE#rer
1701#2.29720152282349#48.7814354425141#Sceaux#SCEAUX#rer
1703#2.52483268474858#48.9474757538649#Sevran-Beaudottes#SEVRAN#rer
1707#2.04150758378684#48.932949587432#Poissy#POISSY#rer
1713#2.3370368298491#48.8389863698281#Port Royal#PARIS-05EME#rer
1748#2.64254434990252#48.9759542168085#Mitry-Claye#MITRY-MORY#rer
1755#2.22340084401069#48.8953636025288#Nanterre-Préfecture#NANTERRE#rer
1756#2.21568588975438#48.9012605332833#Nanterre-Université#NANTERRE#rer
1757#2.19580884648601#48.8952591631622#Nanterre-Ville#NANTERRE#rer
1759#2.39594992268219#48.8483471797456#Nation#PARIS-12EME#rer
1762#2.51352194233088#48.8533527868298#Neuilly-Plaisance#NEUILLY-PLAISANCE#rer
1763#2.47216551811292#48.8349751721145#Nogent-sur-Marne#NOGENT-SUR-MARNE#rer
1764#2.61662827549023#48.8434939490491#Noisiel#NOISIEL#rer
1765#2.5780118918472#48.8426615529109#Noisy-Champs#NOISY-LE-GRAND#rer
1766#2.54793586078871#48.8411187758474#Noisy-le-Grand (Mont d'Est)#NOISY-LE-GRAND#rer
1775#2.24646053615073#48.7179912720136#Palaiseau#PALAISEAU#rer
1776#2.23736509678945#48.7079438633038#Palaiseau Villebon#PALAISEAU#rer
1777#2.51436168423185#48.97363401251#Parc des Expositions#VILLEPINTE#rer
1778#2.31031788911288#48.770658015939#Parc de Sceaux#ANTONY#rer
1794#2.48575027055873#48.805095526587#Le Parc de Saint-Maur#SAINT-MAUR-DES-FOSSES#rer
1799#2.28732714443584#48.7394976208092#Les Baconnets#ANTONY#rer
1805#2.63376007764926#48.8390665706901#Lognes#LOGNES#rer
1810#2.21133414998585#48.7062113003843#Lozère#PALAISEAU#rer
1811#2.34061361172087#48.8459336877987#Luxembourg#PARIS-05EME#rer
1823#2.14417081726773#48.9457774568645#Maisons-Laffitte#MAISONS-LAFFITTE#rer
1830#2.78308875356856#48.8714327360736#Marne-la-Vallée Chessy#CHESSY#rer
1832#2.25881199978123#48.7244896946069#Massy-Palaiseau#MASSY#rer
1833#2.27344437083096#48.7349219316976#Massy-Verrières#MASSY#rer
1840#2.37407229997982#48.844757269576#Gare de Lyon#PARIS-12EME#rer
1843#2.35454912540286#48.8800360157373#Gare du Nord#PARIS-10EME#rer
1845#2.340738666424#48.815573502265#Gentilly#GENTILLY#rer
1847#2.13695473827724#48.6985407790816#Gif-sur-Yvette#GIF-SUR-YVETTE#rer
1854#2.18501201400329#48.9205654395172#Houilles Carrières-sur-Seine#HOUILLES#rer
1863#2.46386201370801#48.8210036989683#Joinville-le-Pont#JOINVILLE-LE-PONT#rer
1870#2.30410934209306#48.7619694674283#La Croix-de-Berny#ANTONY#rer
1871#2.23778294157316#48.8918864543149#La Défense (Grande Arche)#PUTEAUX#rer
1873#2.15338410493974#48.6949629337936#La Hacquinière#BURES-SUR-YVETTE#rer
1877#2.3617043556853#48.917766296082#La Plaine-Stade de France#SAINT-DENIS#rer
1878#2.51291857633747#48.7948325765358#La Varenne-Chennevières#SAINT-MAUR-DES-FOSSES#rer
1880#2.3334990531545#48.807924912672#Laplace#ARCUEIL#rer
1883#2.42587143446615#48.9308927557322#Le Bourget#LE BOURGET#rer
1884#2.1917819885305#48.7047418078257#Le Guichet#ORSAY#rer
1891#2.09936095415186#48.7002331731339#Courcelle-sur-Yvette#GIF-SUR-YVETTE#rer
1904#2.33189346001924#48.8335919035577#Denfert-Rochereau#PARIS-14EME#rer
1905#2.45518777598418#48.9329703064405#Drancy#DRANCY#rer
1920#2.29698589922482#48.7437886832867#Fontaine-Michalon#ANTONY#rer
1921#2.29164025123294#48.7877115245683#Fontenay-aux-Roses#FONTENAY-AUX-ROSES#rer
1922#2.46465286127281#48.8437625064903#Fontenay-sous-Bois#FONTENAY-SOUS-BOIS#rer
1932#2.52618908361756#48.844336863334#Bry-sur-Marne#BRY-SUR-MARNE#rer
1934#2.16311619600879#48.6959214088611#Bures-sur-Yvette#BURES-SUR-YVETTE#rer
1935#2.70933817857896#48.8368591172941#Bussy-Saint-Georges#BUSSY-SAINT-GEORGES#rer
1948#2.51014171730796#48.8069335508721#Champigny#SAINT-MAUR-DES-FOSSES#rer
1954#2.2948251383744#48.8740492791887#Charles de Gaulle-Etoile#PARIS-17EME#rer
1956#2.15514835431857#48.8852963322756#Chatou-Croissy#CHATOU#rer
1967#2.34663294001898#48.8611491276514#Chatelet-Les Halles#PARIS-01ER#rer
1969#2.34676127455481#48.8553252686098#Cité#PARIS-04EME#metro
1970#2.34098394909947#48.8199505116218#Cité Universitaire#PARIS-14EME#rer
1983#2.30120477822829#48.7550073109313#Antony#ANTONY#rer
1985#2.3278264234916#48.7989637452115#Arcueil-Cachan#CACHAN#rer
1990#2.32979761381796#48.8728028700557#Auber#PARIS-09EME#rer
1991#2.38450960818788#48.9238525992585#La Courneuve-Aubervilliers#AUBERVILLIERS#rer
1992#2.3920219501423#48.9038299162483#Aubervilliers Pantin (4 Chemins)#AUBERVILLIERS#metro
1993#2.49378581597791#48.9317306484123#Aulnay-sous-Bois#AULNAY-SOUS-BOIS#rer
1994#2.29493807524416#48.8469642745973#Avenue Emile-Zola#PARIS-15EME#metro
1995#2.39798013009568#48.8509782113622#Avron#PARIS-11EME#metro
1996#2.32113446607002#48.7935073907561#Bagneux#CACHAN#rer
1997#2.27821832700082#48.8362754634973#Balard#PARIS-15EME#metro
1999#2.34973719426844#48.8836207315381#Barbès-Rochechouart#PARIS-09EME#metro
2000#2.36918060506559#48.8528417309667#Bastille#PARIS-04EME#metro
2003#2.4012056266054#48.8418961421244#Bel-Air#PARIS-12EME#metro
2004#2.37680560769061#48.8720416038719#Belleville#PARIS-19EME#metro
2005#2.37958296880394#48.8404280893475#Bercy#PARIS-12EME#metro
2006#2.23810999708736#48.8319437593265#Billancourt#BOULOGNE-BILLANCOURT#metro
2007#2.28878285580131#48.8543331583289#Bir-Hakeim (Grenelle)#PARIS-15EME#metro
2008#2.47732406230433#48.9323172871593#Blanc-Mesnil#LE BLANC-MESNIL#rer
2009#2.33166752315741#48.8836536085134#Blanche#PARIS-18EME#metro
2010#2.44962071744124#48.9069699444265#Bobigny-Pablo-Picasso#BOBIGNY#metro
2011#2.42480187771966#48.8952689905167#Bobigny-Pantin (Raymond Queneau)#BOBIGNY#metro
2012#2.29047384540453#48.8670270457182#Boissière#PARIS-16EME#metro
2013#2.50525718810179#48.75310090772#Boissy-Saint-Léger#BOISSY-SAINT-LEGER#rer
2014#2.37397783298056#48.8805834299155#Bolivar#PARIS-19EME#metro
2015#2.34867956971335#48.8705587205312#Bonne Nouvelle#PARIS-09EME#metro
2016#2.38873399145736#48.8793377265439#Botzaris#PARIS-19EME#metro
2017#2.28763431751091#48.8412408953716#Boucicaut#PARIS-15EME#metro
2018#2.23883585019659#48.8422216612984#Boulogne-Jean-Jaurès#BOULOGNE-BILLANCOURT#metro
2019#2.22821129036702#48.8407983648071#Boulogne Pont de Saint-Cloud#BOULOGNE-BILLANCOURT#metro
2020#2.31227819045007#48.7801183311519#Bourg-la-Reine#BOURG-LA-REINE#rer
2021#2.34340064272908#48.8844354700414#Funiculaire Gare basse#PARIS-18EME#metro
2022#2.34334627251386#48.8856217864643#Funiculaire Gare haute#PARIS-18EME#metro
5560#2.34576659546959#48.9356434718754#Saint-Denis#SAINT-DENIS#rer
5561#2.37203070287077#48.9639828896443#Pierrefitte Stains#PIERREFITTE-SUR-SEINE#rer
5562#2.39074209467424#48.9766919926533#Garges-Sarcelles#GARGES-LES-GONESSE#rer
5563#2.4161743205019#48.9939858421945#Villiers-le-Bel (Gonesse - Arnouville)#VILLIERS-LE-BEL#rer
5564#2.46306064005559#49.0238161242124#Goussainville#GOUSSAINVILLE#rer
5565#2.47663899291035#49.0325266153061#Les Noues#GOUSSAINVILLE#rer
5566#2.50173063358009#49.0496940401388#Louvres#LOUVRES#rer
5567#2.52492009117257#49.0995490610493#Survilliers-Fosses#SURVILLIERS#rer
5572#2.19836152889137#49.0074107086595#Montigny-Beauchamp#MONTIGNY-LES-CORMEILLES#rer
5573#2.23622728325526#48.9930795337691#Franconville Plessis-Bouchard#FRANCONVILLE#rer
5574#2.25714690090187#48.98519631056#Cernay#ERMONT#rer
5575#2.27086200834859#48.9801093809417#Ermont-Eaubonne#ERMONT#rer
5576#2.28447617182632#48.9642728466699#Saint-Gratien#SAINT-GRATIEN#rer
5577#2.30232160415547#48.9540166247468#Epinay-sur-Seine#EPINAY-SUR-SEINE#rer
5578#2.30725266445824#48.9337033359494#Gennevilliers#GENNEVILLIERS#rer
5579#2.31404497186345#48.9198290547582#Les Grésillons#GENNEVILLIERS#rer
5580#2.32232663005048#48.90537475696#Saint-Ouen#SAINT-OUEN#rer
5581#2.31353865290688#48.8938877975784#Porte de Clichy#PARIS-17EME#rer
5584#2.27568136481883#48.8711410165217#Avenue Foch#PARIS-16EME#rer
5585#2.2721682299897#48.8642503417293#Avenue Henri-Martin#PARIS-16EME#rer
5586#2.27486117615881#48.8564462183647#Boulainvilliers#PARIS-16EME#rer
5587#2.28036033431602#48.8532898839901#Kennedy Radio-France#PARIS-16EME#rer
5588#2.04539444705514#48.7878385717909#Saint-Quentin-en-Yvelines#MONTIGNY-LE-BRETONNEUX#rer
5589#2.07217539104139#48.7988306026324#Saint-Cyr#SAINT-CYR-L'ECOLE#rer
5590#2.13672906443361#48.7958471068461#Versailles-Chantiers#VERSAILLES#rer
5591#2.12914568836645#48.8006965288968#Versailles-Rive Gauche#VERSAILLES#rer
5592#2.15357996928937#48.7971775603128#Porchefontaine#VERSAILLES#rer
5593#2.1713239115633#48.80030444623#Viroflay-Rive Gauche#VIROFLAY#rer
5594#2.18373328024196#48.7998717124963#Chaville-Vélizy#VELIZY-VILLACOUBLAY#rer
5596#2.25903592105073#48.8194844726972#Issy#ISSY-LES-MOULINEAUX#rer
5597#2.26306394927342#48.8294543773787#Issy-Val de Seine#ISSY-LES-MOULINEAUX#rer
5598#2.27023902782848#48.8391922011388#Boulevard Victor#PARIS-15EME#rer
5599#2.27705908629457#48.8462016290298#Javel#PARIS-15EME#rer
5600#2.28948345865043#48.855203725918#Champ de Mars-Tour Eiffel#PARIS-07EME#rer
5601#2.30129356979222#48.8624292670432#Pont de l'alma#PARIS-07EME#rer
5602#2.31398887541138#48.862553752552#Invalides#PARIS-07EME#rer
5603#2.32600364230159#48.8604389609665#Musée d'Orsay#PARIS-07EME#rer
5604#2.34501755059198#48.8526938691253#Saint-Michel Notre-Dame#PARIS-05EME#rer
5605#2.36515519982677#48.8434678859279#Gare d'Austerlitz#PARIS-05EME#rer
5606#2.37695745754284#48.8301539327058#Bibliotheque-Francois Mitterrand#PARIS-13EME#rer
5607#2.39110529734107#48.8141053560119#Ivry-sur-Seine#IVRY-SUR-SEINE#rer
5608#2.40249301121236#48.8009055812707#Vitry-sur-Seine#VITRY-SUR-SEINE#rer
5609#2.40776062216713#48.782549276508#Les Ardoines#VITRY-SUR-SEINE#rer
5610#2.41018529527929#48.7658480576844#Choisy-le-Roi#CHOISY-LE-ROI#rer
5611#2.41736117498924#48.7462807161195#Les Saules#ORLY#rer
5612#2.40296897086341#48.7415976843552#Orly-Ville#ORLY#rer
5613#2.3700234214812#48.7468874306342#Pont de Rungis Aéroport d'Orly#THIAIS#rer
5614#2.35263805768661#48.7400464078855#Rungis-La Fraternelle#RUNGIS#rer
5615#2.31500559393488#48.746975254882#Chemin d'Antony#ANTONY#rer
5617#2.42583077737092#48.7396458715023#Villeneuve-le-Roi#VILLENEUVE-LE-ROI#rer
5618#2.4188773582367#48.7251302168064#Ablon#ABLON-SUR-SEINE#rer
